GEO.id,GEO.id2,GEOdisplaylabel,GEOdisplaylabel_long,County,per_white_latest,per_black_latest,per_asian_latest,per_hispanic_latest,per_white_prev,per_black_prev,per_asian_prev,per_hispanic_prev,white_latest_moe_per,black_latest_moe_per,asian_latest_moe_per,hispanic_latest_moe_per,white_prev_moe_per,black_prev_moe_per,asian_prev_moe_per,hispanic_prev_moe_per,nj_per_white_latest,nj_per_black_latest,nj_per_asian_latest,nj_per_hispanic_latest,nj_per_white_prev,nj_per_black_prev,nj_per_asian_prev,nj_per_hispanic_prev,us_per_white_latest,us_per_black_latest,us_per_asian_latest,us_per_hispanic_latest,us_per_white_prev,us_per_black_prev,us_per_asian_prev,us_per_hispanic_prev,white_change,black_change,asian_change,hispanic_change,nj_white_change,nj_black_change,nj_asian_change,nj_hispanic_change,us_white_change,us_black_change,us_asian_change,us_hispanic_change
0600000US3400125560,3400125560,Galloway township,"Galloway township, Atlantic County", Atlantic ,62.8290004844,11.4053501265,10.8159750256,13.0442973249,65.5415480548,10.7577606073,11.4165649993,10.1857123492,3.46097832605,16.5172251062,13.4859417766,15.2878068909,3.64012409514,12.6512096774,13.6072191878,16.8485493745,56.6949239613,12.7185642552,9.12825995664,19.2904434725,59.9006816356,12.8496147178,8.1205392763,17.2768187231,61.9549883013,12.2735260508,5.15614382532,17.327795544,64.164264424,12.2143526662,4.67477419032,16.0518452461,-2.71254757035,0.647589519194,-0.600589973756,2.85858497574,-3.20575767433,-0.131050462618,1.00772068034,2.01362474941,-2.20927612267,0.0591733845781,0.481369634996,1.27595029792
0600000US3400129280,3400129280,Hamilton township,"Hamilton township, Atlantic County", Atlantic ,58.2056647485,15.7424706674,8.56064569165,14.2104476497,63.1716604485,14.3543982461,5.91561213893,15.0275010577,5.98960005136,15.5233800142,22.6975120035,21.6933999474,5.3032148076,21.0342979636,31.0143042913,17.762989506,56.6949239613,12.7185642552,9.12825995664,19.2904434725,59.9006816356,12.8496147178,8.1205392763,17.2768187231,61.9549883013,12.2735260508,5.15614382532,17.327795544,64.164264424,12.2143526662,4.67477419032,16.0518452461,-4.96599569995,1.38807242128,2.64503355272,-0.81705340808,-3.20575767433,-0.131050462618,1.00772068034,2.01362474941,-2.20927612267,0.0591733845781,0.481369634996,1.27595029792
0600000US3400129430,3400129430,Hammonton town,"Hammonton town, Atlantic County", Atlantic ,75.9193438141,2.93233082707,1.22351332878,19.2002734108,73.1995919755,5.39952397144,3.31179870792,17.5178510711,5.18591878995,51.2820512821,67.0391061453,20.3275186899,6.13154960981,54.282115869,70.841889117,20.1086956522,56.6949239613,12.7185642552,9.12825995664,19.2904434725,59.9006816356,12.8496147178,8.1205392763,17.2768187231,61.9549883013,12.2735260508,5.15614382532,17.327795544,64.164264424,12.2143526662,4.67477419032,16.0518452461,2.71975183856,-2.46719314437,-2.08828537915,1.68242233974,-3.20575767433,-0.131050462618,1.00772068034,2.01362474941,-2.20927612267,0.0591733845781,0.481369634996,1.27595029792
0600000US3400140530,3400140530,Linwood city,"Linwood city, Atlantic County", Atlantic ,87.601655015,0.884576972464,3.48123840776,6.87687259238,86.7106371036,0.996351389279,4.98175694639,5.6974459725,3.5993485342,67.7419354839,38.9344262295,42.3236514523,6.11749474025,97.1830985915,56.6197183099,84.4827586207,56.6949239613,12.7185642552,9.12825995664,19.2904434725,59.9006816356,12.8496147178,8.1205392763,17.2768187231,61.9549883013,12.2735260508,5.15614382532,17.327795544,64.164264424,12.2143526662,4.67477419032,16.0518452461,0.891017911416,-0.111774416815,-1.50051853863,1.17942661989,-3.20575767433,-0.131050462618,1.00772068034,2.01362474941,-2.20927612267,0.0591733845781,0.481369634996,1.27595029792
0600000US3400141370,3400141370,Longport borough,"Longport borough, Atlantic County", Atlantic ,97.9125248509,1.09343936382,0.298210735586,0.0,97.9552093476,0.584225900682,0.0,1.07108081792,12.2842639594,100.0,133.333333333,inf,14.2147117296,116.666666667,inf,118.181818182,56.6949239613,12.7185642552,9.12825995664,19.2904434725,59.9006816356,12.8496147178,8.1205392763,17.2768187231,61.9549883013,12.2735260508,5.15614382532,17.327795544,64.164264424,12.2143526662,4.67477419032,16.0518452461,-0.0426844967198,0.509213463136,0.298210735586,-1.07108081792,-3.20575767433,-0.131050462618,1.00772068034,2.01362474941,-2.20927612267,0.0591733845781,0.481369634996,1.27595029792
0600000US3400143890,3400143890,Margate City city,"Margate City city, Atlantic County", Atlantic ,91.712,2.992,1.056,2.352,95.1352994831,0.334448160535,0.760109455762,3.77014290058,2.66922540126,52.4064171123,81.8181818182,60.5442176871,2.79642058166,113.636363636,108.0,68.1451612903,56.6949239613,12.7185642552,9.12825995664,19.2904434725,59.9006816356,12.8496147178,8.1205392763,17.2768187231,61.9549883013,12.2735260508,5.15614382532,17.327795544,64.164264424,12.2143526662,4.67477419032,16.0518452461,-3.42329948313,2.65755183946,0.295890544238,-1.41814290058,-3.20575767433,-0.131050462618,1.00772068034,2.01362474941,-2.20927612267,0.0591733845781,0.481369634996,1.27595029792
0600000US3400149410,3400149410,Mullica township,"Mullica township, Atlantic County", Atlantic ,78.5364260046,5.65174779484,0.0326690623979,13.5249918327,65.3091027097,9.96268051274,0.405646600681,22.9758234626,9.42179700499,66.1849710983,600.0,50.7246376812,10.8074534161,40.2280130293,152.0,24.1525423729,56.6949239613,12.7185642552,9.12825995664,19.2904434725,59.9006816356,12.8496147178,8.1205392763,17.2768187231,61.9549883013,12.2735260508,5.15614382532,17.327795544,64.164264424,12.2143526662,4.67477419032,16.0518452461,13.2273232949,-4.3109327179,-0.372977538284,-9.45083162986,-3.20575767433,-0.131050462618,1.00772068034,2.01362474941,-2.20927612267,0.0591733845781,0.481369634996,1.27595029792
0600000US3400152950,3400152950,Northfield city,"Northfield city, Atlantic County", Atlantic ,80.1569638046,1.73363008082,6.36054820194,10.0152278318,88.4081632653,0.536443148688,4.53644314869,5.39941690962,4.79321934824,58.1081081081,40.6998158379,28.5380116959,3.35048146682,78.2608695652,62.9820051414,24.6220302376,56.6949239613,12.7185642552,9.12825995664,19.2904434725,59.9006816356,12.8496147178,8.1205392763,17.2768187231,61.9549883013,12.2735260508,5.15614382532,17.327795544,64.164264424,12.2143526662,4.67477419032,16.0518452461,-8.25119946069,1.19718693214,1.82410505326,4.61581092217,-3.20575767433,-0.131050462618,1.00772068034,2.01362474941,-2.20927612267,0.0591733845781,0.481369634996,1.27595029792
0600000US3400159640,3400159640,Pleasantville city,"Pleasantville city, Atlantic County", Atlantic ,12.68264173,41.3403467758,2.28423923631,40.1665692577,17.0160174016,41.8924263397,3.07000197746,34.7933557445,16.5898617512,7.77568331762,40.9381663113,7.90590517764,19.7850087159,6.89166863347,46.2157809984,11.1537368571,56.6949239613,12.7185642552,9.12825995664,19.2904434725,59.9006816356,12.8496147178,8.1205392763,17.2768187231,61.9549883013,12.2735260508,5.15614382532,17.327795544,64.164264424,12.2143526662,4.67477419032,16.0518452461,-4.33337567164,-0.552079563962,-0.785762741143,5.37321351323,-3.20575767433,-0.131050462618,1.00772068034,2.01362474941,-2.20927612267,0.0591733845781,0.481369634996,1.27595029792
0600000US3400160600,3400160600,Port Republic city,"Port Republic city, Atlantic County", Atlantic ,93.4262948207,0.597609561753,1.19521912351,3.98406374502,93.2624113475,0.709219858156,3.72340425532,1.06382978723,16.7377398721,166.666666667,158.333333333,150.0,14.4486692015,100.0,107.142857143,108.333333333,56.6949239613,12.7185642552,9.12825995664,19.2904434725,59.9006816356,12.8496147178,8.1205392763,17.2768187231,61.9549883013,12.2735260508,5.15614382532,17.327795544,64.164264424,12.2143526662,4.67477419032,16.0518452461,0.163883473199,-0.111610296403,-2.52818513181,2.92023395779,-3.20575767433,-0.131050462618,1.00772068034,2.01362474941,-2.20927612267,0.0591733845781,0.481369634996,1.27595029792
0600000US3400168430,3400168430,Somers Point city,"Somers Point city, Atlantic County", Atlantic ,68.7909414187,13.8498970616,3.94909227026,12.6052779337,76.1213117749,9.45464510825,3.02365945008,9.58253402759,6.1624268807,24.7297297297,47.6303317536,26.2063845583,6.44425777031,31.7874396135,83.3836858006,46.5204957102,56.6949239613,12.7185642552,9.12825995664,19.2904434725,59.9006816356,12.8496147178,8.1205392763,17.2768187231,61.9549883013,12.2735260508,5.15614382532,17.327795544,64.164264424,12.2143526662,4.67477419032,16.0518452461,-7.33037035624,4.39525195333,0.925432820183,3.02274390616,-3.20575767433,-0.131050462618,1.00772068034,2.01362474941,-2.20927612267,0.0591733845781,0.481369634996,1.27595029792
0600000US3400175620,3400175620,Ventnor City city,"Ventnor City city, Atlantic County", Atlantic ,63.0556877677,3.27463112803,10.8043788672,22.3036649215,70.7473049516,3.55380961082,3.50813082405,18.4085510689,8.30314009662,68.8953488372,29.6916299559,25.6508749466,8.92303719008,78.6632390746,86.1979166667,33.300248139,56.6949239613,12.7185642552,9.12825995664,19.2904434725,59.9006816356,12.8496147178,8.1205392763,17.2768187231,61.9549883013,12.2735260508,5.15614382532,17.327795544,64.164264424,12.2143526662,4.67477419032,16.0518452461,-7.69161718385,-0.279178482782,7.29624804316,3.89511385258,-3.20575767433,-0.131050462618,1.00772068034,2.01362474941,-2.20927612267,0.0591733845781,0.481369634996,1.27595029792
0600000US3400180330,3400180330,Weymouth township,"Weymouth township, Atlantic County", Atlantic ,83.2848837209,8.93895348837,1.81686046512,4.90552325581,87.8157503715,2.0059435364,0.55720653789,7.4294205052,6.63176265271,59.3495934959,66.0,68.1481481481,6.47208121827,87.037037037,120.0,60.0,56.6949239613,12.7185642552,9.12825995664,19.2904434725,59.9006816356,12.8496147178,8.1205392763,17.2768187231,61.9549883013,12.2735260508,5.15614382532,17.327795544,64.164264424,12.2143526662,4.67477419032,16.0518452461,-4.53086665054,6.93300995197,1.25965392723,-2.52389724939,-3.20575767433,-0.131050462618,1.00772068034,2.01362474941,-2.20927612267,0.0591733845781,0.481369634996,1.27595029792
0600000US3400300700,3400300700,Allendale borough,"Allendale borough, Bergen County", Bergen ,83.744643121,1.1083197872,11.2161962465,1.9801980198,80.8477960375,1.53586238673,10.4745814775,6.74243587775,3.07040762308,124.0,27.2727272727,58.2089552239,4.90121580547,83.0,20.8211143695,51.9362186788,56.6949239613,12.7185642552,9.12825995664,19.2904434725,59.9006816356,12.8496147178,8.1205392763,17.2768187231,61.9549883013,12.2735260508,5.15614382532,17.327795544,64.164264424,12.2143526662,4.67477419032,16.0518452461,2.89684708355,-0.427542599528,0.741614768991,-4.76223785794,-3.20575767433,-0.131050462618,1.00772068034,2.01362474941,-2.20927612267,0.0591733845781,0.481369634996,1.27595029792
0600000US3400301090,3400301090,Alpine borough,"Alpine borough, Bergen County", Bergen ,51.7739816032,9.2641261498,29.1721419185,8.01576872536,61.38996139,1.25482625483,30.6467181467,6.03281853282,16.3705583756,66.6666666667,24.7747747748,80.3278688525,15.8805031447,103.846153846,26.2992125984,94.4,56.6949239613,12.7185642552,9.12825995664,19.2904434725,59.9006816356,12.8496147178,8.1205392763,17.2768187231,61.9549883013,12.2735260508,5.15614382532,17.327795544,64.164264424,12.2143526662,4.67477419032,16.0518452461,-9.61597978681,8.00929989498,-1.47457622819,1.98295019254,-3.20575767433,-0.131050462618,1.00772068034,2.01362474941,-2.20927612267,0.0591733845781,0.481369634996,1.27595029792
0600000US3400305170,3400305170,Bergenfield borough,"Bergenfield borough, Bergen County", Bergen ,36.7426307564,6.40787991131,28.5719478065,26.5474502962,46.9677080599,4.53437347635,23.9245396242,22.2330570453,7.01355228015,23.8797504254,7.7343849383,10.8981380066,5.20642018686,32.3407775021,8.81015833203,11.8421052632,56.6949239613,12.7185642552,9.12825995664,19.2904434725,59.9006816356,12.8496147178,8.1205392763,17.2768187231,61.9549883013,12.2735260508,5.15614382532,17.327795544,64.164264424,12.2143526662,4.67477419032,16.0518452461,-10.2250773035,1.87350643496,4.64740818229,4.31439325088,-3.20575767433,-0.131050462618,1.00772068034,2.01362474941,-2.20927612267,0.0591733845781,0.481369634996,1.27595029792
0600000US3400306490,3400306490,Bogota borough,"Bogota borough, Bergen County", Bergen ,39.8778150455,7.27120268328,8.7446094873,42.0579779588,47.0725134738,3.31945124939,14.0494855463,32.7413032827,9.19194953439,41.6803953871,29.7260273973,8.48761036742,12.4642206609,80.442804428,36.0941586748,22.2970445193,56.6949239613,12.7185642552,9.12825995664,19.2904434725,59.9006816356,12.8496147178,8.1205392763,17.2768187231,61.9549883013,12.2735260508,5.15614382532,17.327795544,64.164264424,12.2143526662,4.67477419032,16.0518452461,-7.19469842827,3.95175143389,-5.304876059,9.31667467609,-3.20575767433,-0.131050462618,1.00772068034,2.01362474941,-2.20927612267,0.0591733845781,0.481369634996,1.27595029792
0600000US3400310480,3400310480,Carlstadt borough,"Carlstadt borough, Bergen County", Bergen ,65.6460403976,0.0,7.11766591856,25.0721385059,71.4379514117,0.426789231779,15.0032829941,11.6382140512,8.37606837607,inf,34.009009009,18.8618925831,12.8216911765,165.384615385,56.1269146608,58.9562764457,56.6949239613,12.7185642552,9.12825995664,19.2904434725,59.9006816356,12.8496147178,8.1205392763,17.2768187231,61.9549883013,12.2735260508,5.15614382532,17.327795544,64.164264424,12.2143526662,4.67477419032,16.0518452461,-5.79191101412,-0.426789231779,-7.88561707553,13.4339244547,-3.20575767433,-0.131050462618,1.00772068034,2.01362474941,-2.20927612267,0.0591733845781,0.481369634996,1.27595029792
0600000US3400313570,3400313570,Cliffside Park borough,"Cliffside Park borough, Bergen County", Bergen ,50.6792100888,2.57086087344,13.4503872511,30.0068934755,57.5099066854,2.32221228003,10.694959308,28.3309898164,6.35301648264,36.119873817,13.3252939403,10.5135135135,7.127509817,58.8990825688,15.0199203187,14.0472251466,56.6949239613,12.7185642552,9.12825995664,19.2904434725,59.9006816356,12.8496147178,8.1205392763,17.2768187231,61.9549883013,12.2735260508,5.15614382532,17.327795544,64.164264424,12.2143526662,4.67477419032,16.0518452461,-6.83069659661,0.248648593415,2.7554279431,1.67590365917,-3.20575767433,-0.131050462618,1.00772068034,2.01362474941,-2.20927612267,0.0591733845781,0.481369634996,1.27595029792
0600000US3400313810,3400313810,Closter borough,"Closter borough, Bergen County", Bergen ,53.5028901734,1.31791907514,39.5722543353,5.01734104046,61.2520948049,1.28082355758,30.0574575054,7.01460378262,8.68625756266,100.0,11.7732982764,74.4239631336,7.13308579246,100.0,14.0183193947,47.0989761092,56.6949239613,12.7185642552,9.12825995664,19.2904434725,59.9006816356,12.8496147178,8.1205392763,17.2768187231,61.9549883013,12.2735260508,5.15614382532,17.327795544,64.164264424,12.2143526662,4.67477419032,16.0518452461,-7.74920463147,0.0370955175673,9.51479682987,-1.99726274216,-3.20575767433,-0.131050462618,1.00772068034,2.01362474941,-2.20927612267,0.0591733845781,0.481369634996,1.27595029792
0600000US3400315820,3400315820,Cresskill borough,"Cresskill borough, Bergen County", Bergen ,64.5054316752,0.731846769583,24.5854774157,8.97655803316,70.3747487883,0.0,20.8771722426,8.74807896915,7.00230455593,95.3125,16.976744186,21.6560509554,6.85368721653,inf,20.4416761042,40.1351351351,56.6949239613,12.7185642552,9.12825995664,19.2904434725,59.9006816356,12.8496147178,8.1205392763,17.2768187231,61.9549883013,12.2735260508,5.15614382532,17.327795544,64.164264424,12.2143526662,4.67477419032,16.0518452461,-5.86931711303,0.731846769583,3.70830517308,0.228479064017,-3.20575767433,-0.131050462618,1.00772068034,2.01362474941,-2.20927612267,0.0591733845781,0.481369634996,1.27595029792
0600000US3400317530,3400317530,Demarest borough,"Demarest borough, Bergen County", Bergen ,59.1372079089,0.219692430597,29.4787297783,10.4254044338,68.4892086331,0.102774922919,27.3175745118,3.59712230216,9.35494765282,154.545454545,11.1111111111,59.0038314176,8.19327731092,160.0,19.9398043642,81.7142857143,56.6949239613,12.7185642552,9.12825995664,19.2904434725,59.9006816356,12.8496147178,8.1205392763,17.2768187231,61.9549883013,12.2735260508,5.15614382532,17.327795544,64.164264424,12.2143526662,4.67477419032,16.0518452461,-9.35200072417,0.116917507678,2.16115526649,6.82828213163,-3.20575767433,-0.131050462618,1.00772068034,2.01362474941,-2.20927612267,0.0591733845781,0.481369634996,1.27595029792
0600000US3400318400,3400318400,Dumont borough,"Dumont borough, Bergen County", Bergen ,62.4409714414,2.87834495165,15.5610523949,17.6692152013,65.4333734871,1.19887569552,18.1265416165,14.4496070671,5.21292878365,72.265625,11.813583815,12.5994272988,5.63688962918,92.8229665072,13.3544303797,26.3199682414,56.6949239613,12.7185642552,9.12825995664,19.2904434725,59.9006816356,12.8496147178,8.1205392763,17.2768187231,61.9549883013,12.2735260508,5.15614382532,17.327795544,64.164264424,12.2143526662,4.67477419032,16.0518452461,-2.99240204564,1.67946925613,-2.5654892216,3.2196081342,-3.20575767433,-0.131050462618,1.00772068034,2.01362474941,-2.20927612267,0.0591733845781,0.481369634996,1.27595029792
0600000US3400319510,3400319510,East Rutherford borough,"East Rutherford borough, Bergen County", Bergen ,54.3741879602,3.18319618883,16.5114768298,24.1554785621,55.785915493,1.97183098592,22.276056338,17.6338028169,11.5690959777,79.9319727891,21.4426229508,25.8180188256,11.8561906686,56.0,28.5786545271,28.3067092652,56.6949239613,12.7185642552,9.12825995664,19.2904434725,59.9006816356,12.8496147178,8.1205392763,17.2768187231,61.9549883013,12.2735260508,5.15614382532,17.327795544,64.164264424,12.2143526662,4.67477419032,16.0518452461,-1.4117275328,1.21136520291,-5.76457950823,6.52167574525,-3.20575767433,-0.131050462618,1.00772068034,2.01362474941,-2.20927612267,0.0591733845781,0.481369634996,1.27595029792
0600000US3400320020,3400320020,Edgewater borough,"Edgewater borough, Bergen County", Bergen ,46.4160693449,4.0006667778,34.2223703951,13.0021670278,44.168622495,5.99386170789,38.4365408919,10.6336883914,10.6482312803,44.1666666667,14.9537262543,20.0641025641,12.9572859187,62.0481927711,14.1146077971,27.0797962649,56.6949239613,12.7185642552,9.12825995664,19.2904434725,59.9006816356,12.8496147178,8.1205392763,17.2768187231,61.9549883013,12.2735260508,5.15614382532,17.327795544,64.164264424,12.2143526662,4.67477419032,16.0518452461,2.24744684986,-1.99319493009,-4.21417049679,2.36847863643,-3.20575767433,-0.131050462618,1.00772068034,2.01362474941,-2.20927612267,0.0591733845781,0.481369634996,1.27595029792
0600000US3400321300,3400321300,Elmwood Park borough,"Elmwood Park borough, Bergen County", Bergen ,53.9309659796,5.47802334244,7.79736776757,29.7342935187,63.984257677,5.13696856714,10.2842939257,18.6215110559,6.46468367253,30.0997280145,18.0891719745,11.9258393185,6.67691809647,46.5725806452,23.6656596173,20.6618464961,56.6949239613,12.7185642552,9.12825995664,19.2904434725,59.9006816356,12.8496147178,8.1205392763,17.2768187231,61.9549883013,12.2735260508,5.15614382532,17.327795544,64.164264424,12.2143526662,4.67477419032,16.0518452461,-10.0532916973,0.341054775301,-2.48692615817,11.1127824629,-3.20575767433,-0.131050462618,1.00772068034,2.01362474941,-2.20927612267,0.0591733845781,0.481369634996,1.27595029792
0600000US3400321450,3400321450,Emerson borough,"Emerson borough, Bergen County", Bergen ,79.923894502,0.380527489831,7.46621178323,9.91995801076,80.0325777114,2.61979095969,8.75525994299,8.02226143613,4.74470530291,96.5517241379,25.3075571178,25.0,6.90298507463,105.18134715,28.5271317829,44.331641286,56.6949239613,12.7185642552,9.12825995664,19.2904434725,59.9006816356,12.8496147178,8.1205392763,17.2768187231,61.9549883013,12.2735260508,5.15614382532,17.327795544,64.164264424,12.2143526662,4.67477419032,16.0518452461,-0.108683209382,-2.23926346985,-1.28904815976,1.89769657463,-3.20575767433,-0.131050462618,1.00772068034,2.01362474941,-2.20927612267,0.0591733845781,0.481369634996,1.27595029792
